LV_ID,STAGE_NAME,STAGE_NO,IS_DUMMY,MULTIPLICITY,STAGE_IMPULSE,STAGE_APOGEE,STAGE_PERIGEE
819,M-22TVC,2,0,1,,520,-4900
819,M-3A,3,0,1,,500,500
819,SB-310,0,0,8,,10,-6378
820,M-13,1,0,1,,120,-6000
820,M-23,2,0,1,,240,-4900
820,M-3B,3,0,1,,400,200
820,SB-735,0,0,2,,10,-6378
821,M-10,1,0,1,44950,75,-6300
821,M-20,2,0,1,18810,280,-5000
821,M-30,3,0,1,5376,1000,-1670
821,M-40,4,0,1,1060,1000,1000
821,SB-310,0,0,8,5624,10,-6370
822,Castor 2,0,0,3,,50,-6100
822,LE-3,2,0,1,,1000,-3200
822,LT Thor N,1,0,1,,150,-5500
822,Star 37N,3,0,1,,1000,1000
823,N-1 Blok-A,1,0,1,4980000,50,-6300
823,N-1 Blok-B,2,0,1,1820000,100,-6300
823,N-1 Blok-V,3,0,1,642000,200,-6300
824,AJ10-118FJ,2,0,1,,1000,1000
824,Castor 2,0,0,9,,50,-6100
824,ELT Thor N,1,0,1,,150,-5500
825,AJ10-118FJ,2,0,1,,500,170
825,Castor 2,0,0,9,,50,-6100
825,ELT Thor N,1,0,1,,150,-5500
825,Star 37E,3,0,1,,35800,180
826,NAL-16,1,0,1,,100,-6370
827,NAL-25,1,0,1,,50,-6370
828,NAL-7,1,0,1,,20,-6370
829,NAL-735,1,0,1,,10,-6378
830,RTV-A-3,1,0,1,,15,-6378
831,KSLV-1 Stage 2,2,0,1,,200,200
831,Naro Stage 1,1,0,1,,200,-6000
832,Navaho Booster,1,0,1,,25,-6378
832,Navaho Missile,2,0,1,,25,-6378
833,Nazeat,1,0,1,,60,-6378
834,New Shepard PM,1,0,1,,100,-6300
835,Nike,1,0,1,,10,-6378
836,Ajax,2,0,1,,30,-6378
836,Nike,1,0,1,,2,-6378
837,Apache,2,0,1,,110,-6300
837,Nike,1,0,1,,7,-6378
838,Asp IV,2,0,1,,200,-6370
838,Nike,1,0,1,,24,-6378
839,Cajun,2,0,1,,120,-6370
839,Nike,1,0,1,,24,-6378
840,2.5-DS-59000,1,0,1,,20,-6378
840,Deacon,2,0,1,,120,-6370
841,Deacon,2,0,1,,120,-6370
841,Nike,1,0,1,,20,-6378
842,Hawk,2,0,1,,162,-6370
842,Nike,1,0,1,,20,-6378
843,Hercules Booster,1,0,1,,2,-6378
843,TX-30,2,0,1,,20,-6378
844,Ajax Cluster 1810,2,0,1,,20,-6378
844,Hercules Booster,1,0,1,,2,-6378
845,Ajax Cluster,2,0,1,,20,-6378
845,Hercules Booster,1,0,1,,2,-6378
846,Hydac,2,0,1,,150,-6370
846,Nike,1,0,1,,15,-6378
847,Improved Orion,2,0,1,416,140,-6370
847,Nike,1,0,1,665,25,-6378
848,Iroquois,2,0,1,188,200,-6370
848,Nike,1,0,1,,20,-6378
849,Hercules Booster,1,0,1,,2,-6378
849,TX-30,2,0,1,,20,-6378
850,Javelin 3,2,0,1,,130,-6370
850,Nike,1,0,1,,20,-6378
851,Malemute,2,0,1,1210,500,-6370
851,Nike,1,0,1,665,20,-6378
852,Nike,2,0,1,,50,-6370
852,Nike,1,0,1,,20,-6378
853,Cajun,3,0,1,,120,-6370
853,Nike,1,0,1,,24,-6378
853,Nike,2,0,1,,24,-6378
854,Deacon,3,0,1,,13,-6378
854,Nike,2,0,1,,13,-6378
854,Nike,1,0,1,,10,-6378
855,HPAG,3,0,1,,10,-6378
855,Nike,2,0,1,,10,-6378
855,Nike,1,0,1,,5,-6378
856,Nike,1,0,1,,5,-6378
856,Nike,2,0,1,,20,-6378
856,Recruit,3,0,1,,120,-6350
857,Nike,2,0,1,,25,-6378
857,Nike,1,0,1,,10,-6378
857,T-40,3,0,1,,50,-6378
858,Nike,2,0,1,,40,-6378
858,Nike,1,0,1,,15,-6378
858,T-40,3,0,1,,100,-6370
858,T-55,4,0,1,,352,-6370
859,Deacon,3,0,3,,18,-6378
859,Nike,1,0,1,,10,-6378
859,Nike,2,0,1,,18,-6378
859,T-40,4,0,1,,18,-6378
860,Nike,1,0,1,665,25,-6378
860,Orion,2,0,1,416,140,-6370
861,Nike,1,0,1,,5,-6378
861,Recruit,2,0,1,,10,-6378
862,Nike,1,0,1,,5,-6378
862,T-40,2,0,1,,10,-6378
862,T-55,3,0,1,,10,-6378
863,Nike-490 Sustainer,2,0,1,,40,-6370
863,T48,1,0,1,,5,-6370
864,Nike,1,0,1,665,28,-6364
864,Tomahawk,2,0,1,503,290,-6321
865,Nike,1,0,1,665,28,-6364
865,Tomahawk,2,0,1,503,290,-6321
866,Nike,1,0,1,665,28,-6364
866,Tomahawk 1,2,0,1,503,290,-6321
867,Nike,1,0,1,665,28,-6364
867,Tomahawk,2,0,1,503,290,-6321
868,Nike,1,0,1,,20,-6370
868,Viper I,2,0,1,,80,-6360
869,Nike-490 Sustainer,2,0,1,,40,-6370
869,X-201,1,0,1,,5,-6370
870,Nike,1,0,1,,24,-6378
870,Yardbird,2,0,1,,120,-6370
871,TX-135,1,0,1,,15,-6370
871,TX-238,2,0,1,,150,-6350
871,TX-239,3,0,1,,200,-6350
872,TX-135,1,0,1,,15,-6370
872,TX-238,2,0,1,,150,-6350
873,TX-135,1,0,1,,10,-6378
873,Zeus A,2,0,1,,50,-6370
874,TX-135,1,0,1,,15,-6370
874,TX-238,2,0,1,,150,-6350
874,TX-239,3,0,1,,200,-6350
875,Nike-46,1,0,1,,5,-6370
875,Nike-46 Sustainer,2,0,1,,40,-6370
876,Nike-47,1,0,1,,5,-6370
876,Nike-47 Sustainer,2,0,1,,40,-6370
877,Nike-47 Sustainer,2,0,1,,40,-6370
877,X-201,1,0,1,,5,-6370
878,Nike-46,1,0,1,,5,-6370
878,Nike-47 Sustainer,2,0,1,,40,-6370
879,Nike-47 Sustainer,2,1,1,,40,-6370
879,X-201,1,0,1,,5,-6370
880,Nike-484 Sustainer,2,0,1,,40,-6370
880,X-201,1,0,1,,5,-6370
881,Nike-490 Sustainer,2,0,1,,40,-6370
881,X-201,1,0,1,,5,-6370
882,Nudol',2,0,1,,100,-6300
882,Nudol' Booster,1,0,1,,10,-6370
883,Melanie,4,0,1,,150,-6300
883,Mimosa,3,0,1,,150,-6300
883,Neptune,2,0,1,,50,-6350
883,Vesuve,1,0,1,,20,-6370
884,OS-X0,1,0,1,,40,-6378
885,OTRAG,1,0,1,,50,-6370
886,Oka,1,0,1,,80,-6370
887,Oriole,2,0,1,,368,-6378
887,Terrier,1,0,1,,10,-6378
888,Oriole,3,0,1,,300,-6378
888,Talos,1,0,1,,1,-6378
888,Terrier,2,0,1,,12,-6378
889,Nihka,3,0,1,,800,-6378
889,Oriole,2,0,1,,300,-6378
889,Terrier,1,0,1,,12,-6378
890,Nihka,4,0,1,,800,-6378
890,Oriole,3,0,1,,300,-6378
890,Talos,1,0,1,,1,-6378
890,Terrier Mk 70,2,0,1,,12,-6378
891,Orion,1,0,1,,88,-6370
892,Orion LAS,1,0,1,,2,-6300
893,Orion-1,1,0,1,,90,-6370
894,Orion-2,1,0,1,,90,-6370
895,Prithvi,1,0,1,,100,-6370
896,PDV Target St2,2,0,1,,100,-6370
896,Prithvi,1,0,1,,100,-6370
897,5Ya26,1,0,1,,100,-6300
898,53T6,1,0,1,,100,-6300
899,HPS3,3,0,1,,800,-4000
899,PS2,2,0,1,,350,-5500
899,PS4,4,0,1,,800,800
899,PSOM,0,0,6,,50,-6300
899,S139,1,0,1,,90,-6100
900,HPS3,3,0,1,,800,-4000
900,PS2,2,0,1,,350,-5500
900,PS4,4,0,1,,800,800
900,S139,1,0,1,,90,-6100
901,PS2,2,0,1,,350,-5500
901,PS3,3,0,1,,800,-4000
901,PS4,4,0,1,,800,800
901,PSOM,0,0,6,,50,-6300
901,S125,1,0,1,,90,-6100
902,PS2,2,0,1,,350,-5500
902,PS3,3,0,1,,800,-4000
902,PS4,4,0,1,,800,800
902,PSOM-XL,0,0,6,,50,-6300
902,S139,1,0,1,,90,-6100
903,Hercules Booster,1,0,1,,2,-6378
903,TX-30,2,0,1,,20,-6378
904,Taepo Dong 1,1,0,1,,70,-6100
904,Taepo Dong 1 Stage 2,2,0,1,,220,-5000
904,Taepo Dong 1 Stage 3,3,0,1,,220,-5000
905,Apache,2,0,1,,200,-6370
905,Paiute,1,0,1,,20,-6378
906,Paiute,1,0,1,,20,-6378
906,Tomahawk,2,0,1,,200,-6370
907,Peacekeeper PBPS,4,0,1,,1000,-3700
907,SR118,1,0,1,,34,-6320
907,SR119,2,0,1,,120,-6050
907,SR120,3,0,1,,920,-3800
908,Pedro,1,0,1,,17,-6378
908,Recruit,2,0,1,,17,-6378
909,NB-52,0,0,1,,14,-6378
909,Orion 38,3,0,1,,740,740
909,Orion 50,2,0,1,,740,-4500
909,Orion 50S,1,0,1,,90,-6100
910,L-1011,0,0,1,,14,-6378
910,Orion 38,3,0,1,,740,740
910,Orion 50,2,0,1,,740,-4500
910,Orion 50S,1,0,1,,90,-6100
911,L-1011,0,0,1,,14,-6378
911,Orion 38,3,0,1,,700,700
911,Orion 50XL,2,0,1,,700,-4500
911,Pegasus XL Stage 1,1,0,1,,90,-6100
912,HAPS,4,0,1,,700,700
912,L-1011,0,0,1,,14,-6378
912,Orion 38,3,0,1,,700,120
912,Orion 50XL,2,0,1,,120,-4400
912,Pegasus XL Stage 1,1,0,1,,70,-6100
913,HAPS,4,0,1,,700,700
913,NB-52,0,0,1,,14,-6378
913,Orion 38,3,0,1,,700,120
913,Orion 50,2,0,1,,120,-4400
913,Orion 50S,1,0,1,,70,-6100
914,Perimetr Stage 1,1,0,1,,100,-6100
914,Perimetr Stage 2,2,0,1,,1000,-5000
915,15Zh58A,1,0,1,,70,-6300
915,15Zh58B,2,0,1,,200,-6000
915,15Zh58V,3,0,1,,1000,-4000
916,TX-174,1,0,1,,40,-6300
916,TX-175,2,0,1,,250,-6000
917,TX-174,1,0,1,,40,-6300
917,TX-175,2,0,1,,250,-6000
918,Pershing 2 St1,2,1,1,,40,-6300
918,Pershing 2 St1,1,0,1,,40,-6300
919,Pershing 2 St1,1,0,1,,40,-6300
919,Pershing 2 St2,2,0,1,,250,-6000
920,Chick x3,0,0,1,,20,-6370
920,Petrel,1,0,1,,150,-6370
921,Chick x4,0,0,1,,20,-6370
921,Petrel 2,1,0,1,,150,-6370
922,RT-21 St1,1,0,1,,70,-6370
922,RT-21 St2,2,0,1,,500,-6300
923,RT-21 St1,1,0,1,,70,-6370
923,RT-21 St2,2,0,1,,500,-6300
924,RT-21 St1,1,0,1,,70,-6370
924,RT-21 St2,2,0,1,,500,-6300
925,Deacon,1,0,1,,25,-6370
926,Cajun,1,0,1,,25,-6370
927,Asp,1,0,1,,25,-6370
928,A1P,1,0,1,,10,-6378
928,A1P Stage 2,2,0,1,,50,-6370
929,A2P,1,0,1,,500,-6300
929,A2P Stage 2,2,0,1,,20,-6378
930,A2E,1,0,1,,70,-6300
930,A2E Stage 2,2,0,1,,1000,-6000
931,A3P,1,0,1,,50,-6370
931,X-260,2,0,1,,1000,-6000
932,A3P,1,0,1,,50,-6370
932,X-260,2,0,1,,1000,-6000
933,A1P,1,0,1,,10,-6378
933,A1P Stage 2,2,0,1,,200,-6370
934,Sergeant,1,0,1,,140,-6300
935,Recruit,2,0,3,,140,-6000
935,Recruit,3,0,1,,140,-5800
935,Sergeant,1,0,1,,140,-6300
936,10KS2500,1,0,1,,10,-6378
937,10KS2500,2,0,1,,40,-6378
937,TX-20 Sergeant,1,0,1,,10,-6378
938,Polaris TV,1,0,1,,500,-6370
939,C-3 Stage 1,1,0,1,,50,-6370
939,C-3 Stage 2,2,0,1,,500,-6300
940,AAD,1,0,1,,40,-6370
941,Prithvi,1,0,1,,100,-6370
942,Prithvi,1,0,1,,100,-6370
943,Private A,1,0,1,,1,-6378
943,Private A Booster,0,0,1,,1,-6378
944,Private A Booster,0,0,1,,1,-6378
944,Private F,1,0,1,,1,-6378
945,HOTROC,1,0,2,,40,-6370
945,HOTROC,2,1,2,,40,-6370
945,NOTS 3in Sph.,5,1,1,,40,-6370
945,NOTS 8in,4,1,1,,40,-6370
945,X-241,3,1,1,,40,-6370
946,F4D-1 Skyray,0,0,1,,12,-6378
946,HOTROC,2,0,2,,81,-6300
946,HOTROC,1,0,2,,48,-6360
946,NOTS 3in Sph.,5,0,1,,2500,90
946,NOTS 8in,4,0,1,,730,-330
946,X-241,3,0,1,,83,-4300
947,Proson St1,1,0,1,,1,-6300
947,Proson St2,2,0,1,,1,-6300
948,Castor 4A,1,0,1,,1,-6378
949,8S810,1,0,1,,60,-6200
949,8S811,2,0,1,,140,-4900
949,8S812,3,0,1,,180,180
950,17S40,5,0,1,,180,180
950,8S810,1,0,1,,60,-6200
950,8S811,2,0,1,,130,-5000
950,8S812,3,0,1,,180,180
950,Perekhodnik,4,0,1,,180,180
950,SOZ,6,0,2,,180,180
951,17S40,5,0,1,,180,180
951,8S810,1,0,1,,60,-6200
951,8S811,2,0,1,,130,-5000
951,8S812,3,0,1,,180,180
951,Perekhodnik,4,0,1,,180,180
951,SOZ,6,0,2,,180,180
952,8S810,1,0,1,,60,-6200
952,8S811,2,0,1,,130,-5000
952,8S812,3,0,1,,160,-1000
952,Briz-M,4,0,1,,200,200
953,11S824,5,0,1,,180,180
953,8S810,1,0,1,,60,-6200
953,8S811,2,0,1,,130,-5000
953,8S812,3,0,1,,160,-1000
953,Perekhodnik,4,0,1,,160,-1000
953,SOZ,6,0,2,,180,180
954,11S824M,5,0,1,,180,180
954,8S810,1,0,1,,60,-6200
954,8S811,2,0,1,,130,-5000
954,8S812,3,0,1,,160,-1000
954,Perekhodnik,4,0,1,,160,-1000
954,SOZ,6,0,2,,180,180
955,11S824F,5,0,1,,180,180
955,8S810,1,0,1,,60,-6200
955,8S811,2,0,1,,130,-5000
955,8S812,3,0,1,,160,-900
955,Perekhodnik,4,0,1,,160,-900
955,SOZ,6,0,2,,180,180
956,11S86,5,0,1,,180,180
956,8S810,1,0,1,,60,-6200
956,8S811,2,0,1,,130,-5000
956,8S812,3,0,1,,180,180
956,Perekhodnik,4,0,1,,180,180
956,SOZ,6,0,2,,180,180
957,8S810,1,0,1,,60,-6200
957,8S811,2,0,1,,130,-5000
957,8S812,3,0,1,,180,180
957,Blok DM1,5,0,1,,180,180
957,Perekhodnik,4,0,1,,180,180
957,SOZ,6,0,2,,180,180
958,11S861,5,0,1,,180,180
958,8S810,1,0,1,,60,-6200
958,8S811,2,0,1,,130,-5000
958,8S812,3,0,1,,180,180
958,Perekhodnik,4,0,1,,180,180
958,SOZ,6,0,2,,180,180
959,11S861-01,5,0,1,,180,180
959,8S810,1,0,1,,60,-6200
959,8S811,2,0,1,,130,-5000
959,8S812,3,0,1,,180,180
959,Perekhodnik,4,0,1,,180,180
959,SOZ,6,0,2,,37800,180
960,8S810,1,0,1,,60,-6200
960,8S811,2,0,1,,130,-5000
960,8S812,3,0,1,,180,180
960,Blok DM3,5,0,1,,180,180
960,Perekhodnik,4,0,1,,180,180
960,SOZ,6,0,2,,180,180
961,8S810,1,0,1,,60,-6200
961,8S811,2,0,1,,130,-5000
961,8S812,3,0,1,,180,180
961,Blok DM4,5,0,1,,180,180
961,Perekhodnik,4,0,1,,180,180
961,SOZ,6,0,2,,180,180
962,8S810M,1,0,1,,60,-6200
962,8S811,2,0,1,,130,-5000
962,8S812M,3,0,1,,180,180
962,Briz-M,4,0,1,,180,180
963,11S861,5,0,1,,180,180
963,8S810M,1,0,1,,60,-6200
963,8S811,2,0,1,,130,-5000
963,8S812M,3,0,1,,180,180
963,Perekhodnik,4,0,1,,180,180
963,SOZ,6,0,2,,180,180
964,11S861-03,5,0,1,,180,180
964,8S810M,1,0,1,,60,-6200
964,8S811,2,0,1,,130,-5000
964,8S812M,3,0,1,,180,180
964,Perekhodnik,4,0,1,,180,180
964,SOZ,6,0,2,,180,180
965,V-750,1,0,1,,27,-6378
965,V-750 Booster,0,0,1,,10,-6378
966,V-750,1,0,1,,27,-6378
966,V-750 Booster,0,0,1,,10,-6378
967,Hwasong 6,1,0,1,,200,-6250
968,Deacon,1,0,4,,10,-6378
969,R-1,1,0,1,,100,-6280
970,R-1,1,0,1,,100,-6280
971,R-11,1,0,1,,200,-6250
972,R-11,1,0,1,,200,-6250
973,R-11,1,0,1,,200,-6250
974,R-11FM,1,0,1,,200,-6250
975,R-11,1,0,1,,200,-6250
976,R-12,1,0,1,,500,-6200
977,R-12,1,0,1,,500,-6200
978,R-13,1,0,1,,150,-6300
979,R-14,1,0,1,,670,-5300
980,R-14,1,0,1,,670,-5300
981,8S641,1,0,1,,100,-6200
981,8S642,2,0,1,,1000,-6000
982,8S641,1,0,1,,100,-6200
982,8S642,2,0,1,,1000,-5000
983,R-17,1,0,1,,200,-6250
984,R-17,1,0,1,,200,-6250
985,R-1,1,0,1,,100,-6280
986,R-1,1,0,1,,100,-6280
987,R-1,1,0,1,,100,-6280
988,R-1,1,0,1,,100,-6280
989,R-1,1,0,1,,100,-6280
990,R-1,1,0,1,,100,-6280
991,R-1,1,0,1,,100,-6280
992,R-2,1,0,1,,200,-6250
993,R-21,1,0,1,,300,-6200
994,R-2,1,0,1,,200,-6250
995,R-2,1,0,1,,200,-6250
996,R-2,1,0,1,,200,-6250
997,R-31 BS,3,0,1,,1000,-4000
997,R-31 St 1,1,0,1,,40,-6300
997,R-31 St 2,2,0,1,,100,-6100
998,8S671,1,0,1,,100,-6100
998,8S672,2,0,1,,1000,-4000
999,8S671,1,0,1,,100,-6100
999,8S672,2,0,1,,1000,-4000
1000,8S671,1,0,1,,100,-6100
1000,8S672,2,0,1,,1000,-4000
1001,8S671,1,0,1,,100,-6100
1001,8S672,2,0,1,,1000,-4000
1002,8S671,1,0,1,,100,-6100
1002,8S672,2,0,1,,1000,-4000
1003,8S671,1,0,1,,100,-6100
1003,8S672,2,0,1,,1000,-4000
1004,15A14A,1,0,1,,100,-6100
1004,15A14B,2,0,1,,1000,-4000
1005,15A18-BR,3,0,1,,1000,-4000
1005,15A18A,1,0,1,,100,-6100
1005,15A18B,2,0,1,,1000,-4000
1006,15A18-BR,3,0,1,,1000,-4000
1006,15A18A,1,0,1,,100,-6100
1006,15A18B,2,0,1,,1000,-4000
1007,8S691,1,0,1,,100,-6100
1007,8S692,2,0,1,,200,200
1008,8S691,1,0,1,,100,-6100
1008,8S692,2,0,1,,200,200
1009,R-5,1,0,1,,500,-6200
1010,R-5,1,0,1,,500,-6200
1011,R-5,1,0,1,,500,-6200
1012,R-5,1,0,1,,500,-6200
1013,R-5,1,0,1,,500,-6200
1014,R-5,1,0,1,,500,-6200
1015,8K71,1,0,4,,75,-5900
1015,8K71A,2,0,1,,1350,-4000
1016,8K71,1,0,4,,75,-5900
1016,8K71A,2,0,1,,1350,-4000
1017,8K74,1,0,4,,75,-5900
1017,8K74A,2,0,1,,1350,-4000
1018,8K75A,1,0,1,,100,-6100
1018,8K75B,2,0,1,,1000,-4000
1019,R-UNK,1,0,1,,400,-6378
1020,Castor,1,0,1,,50,-6300
1020,Recruit,4,0,1,,1280,-5340
1020,Recruit,0,0,2,,1,-6378
1020,Skat,3,0,1,,200,-6200
1020,Skat,2,0,1,,120,-6300
1021,Alcor,3,0,1,,88,-4200
1021,Antares,2,0,1,,50,-5900
1021,Castor,1,0,1,,25,-6300
1022,RH-125,1,0,1,,20,-6378
1023,RH-125,2,0,1,,70,-6370
1023,RH-200,1,0,1,,40,-6370
1024,RH-200SV,1,0,1,,40,-6370
1025,RH-300,1,0,1,,100,-6370
1026,RH-300 Mk II,1,0,1,,135,-6370
1027,RH-300,2,0,1,,150,-6300
1027,RH-300 Booster,1,0,1,,10,-6300
1028,Belier,2,0,1,,320,-6300
1028,RH-560,1,0,1,,60,-6370
1029,RH-300 Mk II,2,0,1,,420,-6300
1029,RH-560,1,0,1,,60,-6370
1030,LPR-3T,2,0,1,,20,-6378
1030,RH-560,1,0,1,,20,-6378
1031,RH-560S,1,0,1,,100,-6370
1032,RH-75,1,0,1,,10,-6378
1033,RSA-3-1,1,0,1,,100,-6300
1033,RSA-3-2,2,1,1,,100,-6300
1033,RSA-3-3,3,1,1,,100,-6300
1034,RSA-3-1,1,0,1,,40,-6370
1034,RSA-3-2,2,0,1,,100,-6300
1034,RSA-3-3,3,1,1,,300,-6300
1035,8K95A,1,0,1,,40,-6370
1035,8K95B,2,0,1,,100,-6300
1035,8K95V,3,0,1,,500,-6000
1036,8K96A,1,0,1,,100,-6300
1036,8K96B,2,0,1,,1000,-5000
1037,8K98A,1,0,1,,40,-6370
1037,8K98B,2,0,1,,200,-6000
1037,8K98V,3,0,1,,1000,-4000
1038,8K94,2,0,1,,1000,-4000
1038,8K99A,1,0,1,,100,-6100
1039,15Zh44 St 1,1,0,1,,50,-6370
1039,15Zh44 St 2,2,0,1,,200,-6000
1039,RT-23 St 3,3,0,1,,1000,-4000
1040,15Zh52 St 1,1,0,1,,50,-6370
1040,15Zh52 St 2,2,0,1,,200,-6000
1040,RT-23 St 3,3,0,1,,1000,-4000
1041,15Zh60 St 1,1,0,1,,50,-6370
1041,15Zh60 St 2,2,0,1,,200,-6000
1041,RT-23 St 3,3,0,1,,1000,-4000
1042,15Zh61 St 1,1,0,1,,50,-6370
1042,15Zh61 St 2,2,0,1,,200,-6000
1042,RT-23 St 3,3,0,1,,1000,-4000
1043,8K96A,2,0,1,,200,-6000
1043,8K96B,3,0,1,,1000,-4000
1043,8K98PA,1,0,1,,50,-6370
1044,8K96A,2,0,1,,200,-6000
1044,8K96B,3,0,1,,1000,-4000
1044,8K98PA,1,0,1,,50,-6370
1045,MX-774,1,0,1,,50,-6370
1046,RV-A-10,1,0,1,,50,-6370
1047,RX-250-LPN,1,0,1,,70,-6370
1048,RX-320,1,0,1,,70,-6370
1049,RX-420,1,0,1,,70,-6370
1050,Hopi IV,1,0,1,,60,-6370
1051,Recruit,1,0,1,,4,-6378
1052,B-57A Canberra,0,0,1,,14,-6378
1052,Recruit,1,0,1,,14,-6378
1052,T-55,2,0,1,,14,-6378
1053,Redstone,1,0,1,,90,-6230
1054,Redstone MRLV,1,0,1,,200,-6200
1055,Regulus,1,0,1,,20,-6378
1056,Regulus II,1,0,1,,20,-6378
1057,R-39 St 1,1,0,1,,40,-6370
1057,R-39 St 2,2,0,1,,200,-6000
1057,R-39 St 3,3,0,1,,1000,-4000
1058,Canopus,1,0,1,,70,-6300
1058,Orion-2,2,0,1,,250,-6200
1059,F2H2 Banshee,0,0,1,,9,-6378
1059,FFAR,1,0,1,,55,-6370
1060,Deacon,1,0,1,,40,-6370
1060,F86D Sabrejet,0,0,1,,9,-6378
1061,Rocketsonde,1,0,1,,60,-6370
1062,Rocketsonde2,1,0,1,,60,-6370
1063,Briz-K,3,0,1,,700,200
1063,UR-100NA,1,0,1,,130,-5900
1063,UR-100NB,2,0,1,,240,-4020
1064,Briz-KM,3,0,1,,700,200
1064,UR-100NA,1,0,1,,130,-5900
1064,UR-100NB,2,0,1,,240,-4020
1065,Rook II,1,0,1,,20,-6378
1066,Rook IIIA,1,0,1,,20,-6378
1067,15Zh58MA,1,0,1,,70,-6300
1067,15Zh58MB,2,0,1,,200,-6000
1068,Agate,1,0,1,,30,-6200
1068,P064,2,0,1,,2000,-5900
1069,S-160,1,0,1,,90,-6370
1070,S-210,1,0,1,,100,-6370
1071,S-250,1,0,1,,100,-6370
1072,S-300,1,0,1,,160,-6370
1073,S-310,1,0,1,,200,-6370
1074,S-520,1,0,1,,300,-6200
1075,S-A,1,0,1,,50,-6378
1076,S-B,1,0,1,,75,-6370
1077,S-C,1,0,1,,85,-6370
1078,SA-II,1,0,1,,20,-6378
1079,SARGE,1,0,1,,100,-6378
1080,SEPR-732,1,0,1,,60,-6378
1081,SEGPRO,1,0,1,,20,-6378
1082,SICBM,1,0,1,,70,-6000
1082,SICBM PBS,4,0,1,,1000,-4000
1082,SICBM St 2,2,0,1,,300,-5500
1082,SICBM St 3,3,0,1,,1000,-4000
1083,AS-4,4,0,1,,850,390
1083,SLV-3-1,1,0,1,,40,-6300
1083,SLV-3-2,2,0,1,,100,-6000
1083,SLV-3-3,3,0,1,,500,-4150
1084,SLV-3-1,1,0,1,,40,-6300
1084,SLV-3-2,2,0,1,,100,-6000
1084,SLV-3-3,3,0,1,,330,-4700
1084,SLV-3-4,4,0,1,,300,200
1085,Mk 30,2,0,1,,20,-6378
1085,Terrier Mk 12,1,0,1,,10,-6378
1086,Mk 56,1,0,1,,20,-6378
1087,Mk 30,2,0,1,,20,-6370
1087,Terrier Mk 70,1,0,1,,10,-6378
1088,Mk 104,2,0,1,,50,-6350
1088,Mk 72,1,0,1,,10,-6370
1089,Mk 104,1,0,1,,20,-6370
1090,ASAS,3,0,1,,150,-6300
1090,Mk 104,2,0,1,,50,-6350
1090,Mk 72,1,0,1,,10,-6370
1091,ASAS XL,3,0,1,,150,-6300
1091,Mk 104,2,0,1,,50,-6350
1091,Mk 72,1,0,1,,10,-6370
1092,Mk 72,1,0,1,,10,-6370
1092,SM-3-II-2,2,0,1,,50,-6350
1092,SM-3-II-3,3,0,1,,150,-6300
1093,Mk 104,2,0,1,,50,-6350
1093,Mk 72,1,0,1,,10,-6370
1094,RH-200,0,0,2,,10,-6370
1094,RH-300,1,0,1,,50,-6370
1095,Antares 2,2,0,1,,190,-5500
1095,BE-3A5,3,0,1,,190,-5500
1095,Redstone,1,0,1,,90,-6100
1096,SR19AJ1,1,0,1,,100,-6300
1097,MLRS,0,0,2,,5,-6100
1097,SR19,2,0,1,,300,-5500
1097,SR19,1,0,1,,70,-6100
1098,C-17,0,0,1,,10,-6378
1098,SR19,1,0,1,,50,-6300
1099,SRAM,1,0,1,,10,-6378
1100,S-520,1,0,1,,50,-6378
1100,SS-520 St 2,2,0,1,,1000,-6373
1100,SS-520 St 3,3,0,1,,1000,180
1101,S-520,1,0,1,,50,-6378
1101,SS-520 St 2,2,0,1,,1000,-6373
1102,SEP 901,1,0,1,,50,-6300
1102,SEP 903,2,0,1,,500,-6000
1103,SEP 902,1,0,1,,100,-6300
1103,SEP 903,2,0,1,,1000,-6000
1104,SEP 901,1,0,1,,50,-6300
1104,SEP 903,2,1,1,,50,-6300
1105,SEP 902,1,0,1,,100,-6300
1105,SEP 903,2,0,1,,1000,-6000
1106,Rita II,2,0,1,,1000,-6000
1106,SEP 902,1,0,1,,100,-6300
1107,ST,1,0,1,,20,-6378
1108,ST-735,1,0,1,,50,-6378
1108,ST-735-SB,0,0,2,,5,-6378
1109,ST-735,1,0,1,,30,-6378
1109,ST-735 Stage 2,2,0,1,,100,-6378
1110,Super Loki,1,0,1,,82,-6370
1111,A3P,1,0,1,,20,-6378
1111,Orbus 1,3,0,1,,1000,-5500
1111,X-260,2,0,1,,500,-6000
1112,STIG-A,1,0,1,,80,-6378
1113,STIG-B,1,0,1,,80,-6378
1114,Safir Stage 2,2,0,1,,250,-6300
1114,Shahab 3,1,0,1,,150,-6300
1115,Sandhawk,1,0,1,,100,-6378
1116,Sandhawk,1,0,1,,50,-6378
1116,Tomahawk,2,0,1,,500,-6378
1117,Emeraude,1,0,1,,50,-6300
1117,Topaze,2,0,1,,1000,-5000
1118,Saturn S-I,1,0,1,,130,-6300
1118,Saturn S-IVD,2,1,1,,130,-6300
1118,Saturn S-V,3,1,1,,130,-6300
1119,Saturn S-I,1,0,1,,160,-5940
1119,Saturn S-IV,2,0,1,,180,180
1120,Saturn S-I,1,0,1,,130,-6250
1120,Saturn S-IVD,2,1,1,,130,-6250
1120,Saturn S-V,3,1,1,,130,-6250
1121,Saturn S-IB,1,0,1,,120,-6145
1121,Saturn S-IVB,2,0,1,,220,220
1122,S-II Interstage,2,0,1,,427,427
